    2.320148     0.307049    -0.173879    -1.350055    -1.540544     0.297380     0.173365     0.701199    -0.976206     0.022166    -0.012080     1.041306  1
    0.077238     0.176676    -0.919093    -0.784701    -0.756127     0.461398     2.115065     1.649685     0.035937     1.139724     0.299290    -0.605047  1
    2.134601     0.765274     1.892115     0.670903     0.871544     0.482141     2.340859     2.058524    -0.206950     1.334203     1.229977     1.124051  1
    0.376953    -0.919827     1.378660    -0.013412     0.731301     1.539754     0.000261     0.048718     0.751854     0.429614     1.796250     0.603172  1
   -1.068167    -1.449060    -1.112159     1.033245     0.478609     0.234092    -0.087612    -0.013417    -0.391931     2.330148     1.366116     0.264675  1
    1.678536    -0.052608    -0.217751     2.032415     0.366481     0.385628     0.675925     0.977032     0.716514     1.595410     0.265028    -0.313241  1
   -0.469818     0.135172    -0.441972    -0.132295     0.144936     0.077994     1.851079     1.454956     0.352286     0.886178     1.189047    -0.518258  1
   -0.431167     0.900319    -0.168960     0.712998     0.888007     1.170794     1.986380     1.581158     2.459718     1.512489     0.587915     0.618100  1
   -1.064409     0.088223    -0.735268    -0.760866    -0.989599    -0.879756     0.634644     1.113239     0.693231     1.128963     0.822969    -0.823100  1
    1.779993     1.041172     1.454546     1.245397     1.381634     0.669104     1.118088     0.628039    -0.614453     0.596474     0.445972    -0.829165  1
    0.524227    -0.203137    -0.408214     1.511766     0.460710     1.259012     2.276368     1.217285     1.238166     1.895294     1.036267     1.658569  1
    0.960395     0.960324     0.063481     0.789648     0.162624     0.721159     1.062505    -0.216253     0.003190     1.030566    -1.684770     0.913649  1
    0.547058     0.465294     1.006124     1.678983     1.673112     1.916729    -0.100607    -0.241064    -0.239585     1.445278     0.256375     1.509285  1
    0.009763    -1.030237    -0.729346    -0.991430     0.076334    -0.091346     2.415345     0.545627     0.148137     0.222301     0.260235    -0.509357  1
   -0.888572    -0.240190    -0.786267    -0.752353    -0.880797    -0.322452    -0.218063     0.097750    -0.944169     1.180281     0.212032     0.907090  1
    0.562638    -0.100792    -0.659011     0.268180     0.169698     0.150886    -1.141232    -1.122435    -0.070110     0.247738     0.510891    -0.761308  1
    0.751908     0.478200     0.057897     1.512313    -0.022281     0.001557     2.000620     1.534093     1.092183     1.987692     0.940155    -0.684655  1
    0.344920     0.030219    -0.184186    -0.103740     0.084097    -0.109308     0.726251    -0.171449     0.239451     0.150981     0.699174     0.675330  1
    0.895718     1.263599     1.094579     0.427889     1.273187     0.367225     1.728340     0.582799     1.939558     3.676976     1.687186     0.289425  1
    0.575099     1.653864     1.148606     0.867064     1.051673     0.502333     1.769634     2.178697     1.579672     2.415232     1.178559     0.036277  1
    1.715796     0.940471     1.673391     0.823269     1.191008     1.500795     1.885671     1.280366     1.635489     0.950104    -0.131402     0.601345  1
    0.197867     0.167585    -0.529336    -1.207012    -0.322545     0.545573     0.504964     0.781074    -0.368471     0.148123     0.213647     1.008347  1
   -0.428883     0.076341     0.400963    -1.771827    -0.957202     0.472069    -0.728005     0.150829     0.736058    -0.475262     0.422152     0.877095  1
    0.523070     0.793877     0.611408     2.348377     0.920722     1.087195    -0.177960     0.002761    -0.345772     0.705775    -0.128971     0.131501  1
    0.715296    -0.054488    -0.084709     0.897911     0.362587     1.738349     1.160096     1.071063     1.079179    -0.593002    -0.181836    -0.582877  1
   -0.771535    -1.939420    -0.570813    -0.305322    -0.026502     0.164415    -0.430723    -0.553621     0.026870     0.797151     0.107961    -0.733286  1
   -0.762044     0.026776     0.929724     2.127078     0.518980     0.035555     0.178872     0.012979     0.052759     1.186506     0.228628     0.698964  1
    0.777438     1.290612     0.641146     1.212597    -0.449614     1.650016     2.242204     0.685868     1.087956     0.102909    -0.317536     0.524166  1
    0.485008     0.218724     0.390657     2.110377     0.035430     0.470482    -0.687127     0.050210    -1.156261     0.008640    -0.736310    -0.242550  1
   -0.448383     0.072406    -0.290089     0.183459    -0.274825     0.729990     0.696587    -0.193938     0.565756     0.134508    -0.073232     0.771314  1
    1.423843     1.738427     0.556823     0.652706     0.563942     0.445140     1.664042     0.966297     1.814977     1.659810     0.890362     2.730156  1
    1.388926     0.535454     1.025396     0.803422     0.707174     1.740319    -0.386495     1.374102     0.820739     3.139157     1.741640     1.315235  1
    1.430929     1.185846     1.532366     1.551211    -0.410845    -0.235397     0.044965     1.029493     0.391064    -0.321611    -0.496616     0.150837  1
    1.109100     1.344892     0.179775     2.160146     1.523212     1.427649     2.333391     0.495566     2.285770     2.602435     0.747282     0.096486  1
   -0.324967    -1.482952    -0.540179     0.769335     0.402185     0.030828     0.713577     0.160779     0.563639     0.176852    -0.360214    -0.374470  1
   -0.200557     0.509145     0.225374     1.124086     0.625874     0.335841     0.345302     1.115739     0.967189     2.507382     1.790986     1.331302  1
   -0.166835     1.148986     1.793710     0.750467     1.012967     1.901080    -0.679283    -0.082592    -1.043754     0.188365     1.477558     0.391902  1
    2.103587     0.221453     0.675764     0.483871     0.395984     0.633318     0.946283     0.566015    -0.049510     1.393590     0.940077     1.099328  1
    0.716749     0.616431     1.901755     0.568458     0.277988     0.623178     0.477606    -0.396306     1.593879    -0.008095     0.596078     0.122516  1
    0.027544     0.976027     0.465712     0.760889     0.821577     1.623566     0.366594     1.513433     1.160045     0.937231     1.296531     0.452230  1
    2.377357     1.802508     1.090734     0.755528     0.589618     0.923578     1.920889     1.207625    -0.777779     0.322156     0.708960     0.652021  1
    0.433153     0.296299     0.047875     1.216006     1.688385    -0.302098     0.042583    -0.093995     0.022000     2.015028     1.281397     1.260401  1
   -0.355874    -0.161980    -0.406173    -0.792781    -0.211837     0.846067     1.453115    -0.673484     0.077368     1.108478     0.264732     0.378607  1
    1.614152     1.181288     0.792694    -0.650288     0.329545     0.537196     1.445595     1.660389     0.512516     0.420953     1.200972     0.031188  1
    1.240791     0.714392     0.322947     0.434850     0.742439    -1.058352     1.032918     0.603128    -0.008025    -0.392105    -0.925357    -1.462146  1
    0.313027    -1.327223    -0.889748    -1.703441    -0.940608    -1.517311     0.685879    -0.137622    -0.005916     0.303040     0.965214     1.392474  1
    0.912159     0.105998     0.982654     0.206972    -0.406177     1.122958     1.599026     1.077548     0.893826     0.051609     0.087491    -0.487386  1
    0.455186     1.503865     0.479319     3.062996     1.523578     1.902309     2.545305     1.686226     2.461972     3.150050     2.637360     1.536423  1
    1.029203     1.250067     1.001817     0.777185     0.835928     0.958472     0.494350     0.329493    -1.250556     0.146001     0.117042    -0.944180  1
   -0.874831     0.030293     1.013201    -0.543555    -0.433345    -0.249401    -1.810854    -0.531766     0.002076    -0.378541     0.362768     0.676677  1
    1.740000     0.464416     0.611785     1.558451    -0.222521    -0.778683     2.129868     0.977999    -0.448851     0.690744    -0.140309    -0.210375  1
    1.077424     1.768703     2.055253     2.177354     2.310437     2.289797     1.650580     1.908867     1.037445     1.170359     1.717670     1.158275  1
    0.871705     0.434043     1.162795     1.565408     1.608889     1.512563     2.923020     2.827741     1.142977     2.077261     0.576735    -0.755103  1
    0.288228     0.378805     0.634510     2.217578    -0.294558     0.510264     0.036622    -0.021722     1.355940     2.032456     0.689031     0.419636  1
    0.924697     0.790196    -0.314064     0.121846     0.145516     0.531480     0.806376     0.442673    -0.293883     0.841209     0.887638     0.439995  1
    0.183521     0.369203    -0.441653     0.937861     0.998496     0.991493     0.084753    -0.066525    -0.566564     0.892601     0.808073    -0.705125  1
   -0.488085    -0.176798    -1.073048    -1.115580    -0.845961    -0.553182     0.211270     0.883307     0.311563    -0.003168     0.316006     1.480128  1
    3.199896     1.652101     1.991914     1.460932     1.865074     1.733871     3.237648     2.149690     2.297245     2.986414     2.349951     1.790803  1
    0.031359     1.267257     0.613168    -0.309250     0.178056     0.132558     0.465134     0.698782     0.820983    -0.183742     0.689617     1.453796  1
    0.755963    -0.375664    -0.990135     0.764908     0.487247     1.541238     2.643775     1.403224     0.832909     1.728329     1.012711     0.463224  1
    2.166112     0.511061     0.206148     0.959533     0.218315    -0.877515     3.688802     3.122945     2.986987     1.601857     1.143936     0.244373  1
    1.300184     1.183140    -0.238691     2.115513     1.294062     0.520898     2.366168     2.348934     2.211327     0.224459     1.993853     1.235002  1
    0.965035     1.308710     1.443327     1.994266    -0.204156     0.183035     2.505339     2.526385     2.007445     1.561859     1.482602     1.468330  1
   -1.718342    -1.529260    -0.475314    -2.437094    -1.646480    -0.000701    -0.895776    -0.750605    -0.982245     0.260697    -0.081590    -0.795443  1
   -0.200822     0.428503     1.158937     0.917194    -0.373395     0.026223    -0.244164    -0.676060    -0.218397    -1.084810    -1.533245    -0.272103  1
   -1.412172     0.117714    -0.130557     2.769216     1.362160     0.878778    -1.243364     0.151779     0.091943     2.912307     1.308612     1.511661  1
    0.268609     0.814931     1.342311     0.920572    -0.342435     1.290748     1.905039     2.210735     2.387463     1.933587    -0.252956     0.904847  1
    0.772723     0.613123    -0.914834     0.483546     0.546909     0.286069     0.336176     1.277290     0.260306     1.141868     0.834122     0.272742  1
   -0.562829     0.335403     0.353634    -1.835711     0.307432     1.121084     0.081216    -0.092706    -0.196659    -0.100455     0.085148     1.247232  1
   -0.742140    -0.101359     1.523794    -1.678051    -0.173080    -0.045622     0.044449     0.161122     1.034921     0.188158     1.286382     1.211095  1
    2.098944     1.667810     1.736524     0.636958     1.404722     1.848817     1.266777     0.738363     1.864192     1.470061     1.336490     0.262920  1
    2.629618     1.499878     0.245130     1.932870     0.346164     0.633171     1.249918    -0.481468     0.737358     0.365539     0.586088    -0.460015  1
    0.739661     0.560048    -0.034142    -0.133952     0.397026     0.184065    -1.497252    -1.044970    -1.021749    -0.966869    -0.386232    -1.686899  1
    0.554287     0.826757     1.041319     1.352770     1.176851     0.659634     1.424901     1.578777     0.702644     1.640487     0.876608    -0.155124  1
   -0.234980    -0.589892    -2.361074    -1.195757    -0.810880    -0.216155     1.445993     1.090976     0.535559     1.534329     2.376467     1.389218  1
    0.155189     0.208456    -0.202240     0.374283     1.246571     0.915961     1.269985    -0.012123    -0.143390     0.254274     0.993375     0.949535  1
   -0.787841     0.220039    -0.130576    -0.540930    -0.168128    -0.100419    -0.156441     0.099341     0.775412     1.438135     0.690978     0.557476  1
   -0.241742     1.108516     1.196748     0.726375     0.744116     0.003883     0.985961     1.490307     0.671481     0.367230     0.536847    -0.338991  1
    0.160894     0.601608    -0.441526     0.796154     0.444098     0.018866     1.771133     1.688106     1.239738     1.552567     0.622146     0.718115  1
    0.160622    -0.192304    -1.619561    -0.365583     0.105486     0.698184    -0.529716    -0.341495     0.542811     0.032914    -0.468569    -1.146829  1
    0.666013     1.853625     1.363593     1.574876     0.893277     0.241884     0.070232     1.592816     1.813456     2.595259     1.961506     0.524938  1
   -0.083773    -1.506382    -0.262972    -1.396204    -0.767868     0.621288     0.126431    -0.317132     0.043232    -0.845073    -0.626075     0.222772  1
    0.277455    -0.237380    -0.181345     1.065343     0.433918     1.853005     3.287848     0.473581     1.212701     1.290079     0.517115    -0.004376  1
   -0.353809     0.920226     1.525715     1.418741     1.719287     0.854796    -0.193536    -1.010234     0.555542     1.218169     1.370671     0.419161  1
    1.542548     0.458021    -0.247549    -1.461339    -0.424958     0.472412     1.807134     2.757564     3.222352     2.266708     2.512401     1.882312  1
    1.237126     0.539459     0.231237     0.373167     1.338164    -0.021324     0.949737     0.415481     0.379806     0.557034     0.543210     1.059800  1
    0.396981     0.422817    -0.407247     2.050867     0.513717     0.623061     1.654007     0.645939     1.267422     1.255386     1.860384     0.520635  1
    1.104595     0.241958     0.243841    -0.053213     1.120284     0.800232     1.855806     1.634088     0.157229     1.053214     0.281738     1.346394  1
    1.009239     1.223388     1.316919     0.471856     0.316170     1.199037     1.940488     0.842436     1.044207     1.008744     1.492389     1.967252  1
   -0.507793    -0.160695    -0.742761    -2.595392    -1.024453     0.474565     1.958949     2.113010     2.250884     0.283589     0.231542     0.120285  1
   -0.432988    -0.597576     0.092424     0.757395     0.606064    -0.080832    -0.035095    -0.018897    -0.205986     1.273564     0.119785     0.747477  1
   -1.962488    -1.023697    -0.011280     1.624706    -0.107818     0.282639     0.013901     0.390100     0.381014     1.080378     0.613676     0.514412  1
    1.772949     2.678110     0.486293     2.113758     1.799817     2.500603     1.520453     0.823906     1.207709     1.402201     0.463024     0.937228  1
   -0.838305    -0.868221    -0.746770     0.649640     0.068584     1.001035     1.259014     1.094829     1.667000     2.028210     0.838295     0.308981  1
    1.414510    -0.106954    -0.223572     0.621139     0.799599     0.980601     1.501264     0.782993     1.063625     3.654284     1.715071     0.721747  1
   -0.220552    -0.387566    -0.808035     0.507832    -0.625895    -0.921340     0.370292    -0.723004    -1.274172     0.956500    -0.472243    -0.089119  1
    0.061865    -0.832954    -1.412710     0.564134     0.707891    -0.212192     1.283250     0.583363     0.650864     2.548707     1.612922     0.870876  1
    0.987422    -0.023160     0.487442     0.757429     0.488727    -0.082708     3.063722     1.702202     2.169800    -0.248537    -0.336755    -1.186829  1
    1.064147     1.044433     0.847760     1.000309     1.427068     1.771041     1.892096     1.787093     1.904123     3.073729     1.540474     3.182120  1
   -0.755922     0.027820    -1.317566    -0.615442    -0.791453     0.051522    -0.813259     1.149892     0.960159     1.665171     1.061645     1.061799  1
   -2.109682    -1.164583     0.602020     1.664288     0.223704     3.096536     0.066620     0.009272     0.422786     0.980483     1.379816     1.657284  1
    0.612870     0.325519    -0.158314    -0.209479    -1.328677    -1.172798     1.442997     0.966796     0.324635     0.672876     0.079852     0.556129  1
    1.818915     1.005843     1.463414     2.861455     2.001221     1.147039     1.775431     2.508680     0.600241     1.940077     1.757401     0.387993  1
   -0.143162    -0.175213     1.029680     2.030975    -0.678249     0.635638     1.309964     0.871969     0.164675     1.916207     1.051167     1.145732  1
   -0.556171    -1.640310    -0.985472    -0.446625    -0.849677    -0.534169     0.131562    -0.355999     0.166251     0.458342    -0.485412     0.121584  1
    1.064086     0.650827     0.169626     0.950554     0.743931     1.627341     1.427882     0.668983     1.653446     1.544227     1.284014     0.548969  1
   -0.623199    -0.960677     0.342979    -1.305258    -0.107910    -1.088584    -0.885272    -0.933319     0.087645    -0.501509    -0.126299    -0.136790  1
    0.781850     0.406588    -0.222448     0.124654    -0.430817    -0.464667     1.212385     1.756015     0.825773    -0.204901    -0.079829     0.944183  1
   -0.612791     0.581353     0.373053     0.962813    -0.084191     0.773053    -0.260556    -0.688883    -0.285257     1.572464     0.929941    -0.481040  1
    1.600386     2.194418     1.971378     2.604506     1.493343     1.694863     0.915691     1.382823     2.123944     1.703256     0.978495    -0.177012  1
    0.161189    -0.070705     0.291651     1.187175     1.387771     1.332940     0.767222     1.140860     2.636410     1.921832     2.039591     1.010212  1
    1.102377     0.616957     0.964878     0.239683     0.301812     0.314301     1.602205     2.822730     1.516217     3.522768     1.698328     0.328684  1
    0.445199     0.795282     0.549813     0.448955     0.692911     0.446441     1.157172     0.927601     0.844094     1.016311     0.312272     0.722807  1
   -0.871096     1.368220    -0.334590    -0.619814     0.288394     0.281071     0.780719     0.189202    -0.808355     0.927906     1.483144     1.075887  1
    0.237382    -0.067669    -1.690769    -0.414027     0.188860    -0.476017     1.189625     0.645821    -0.072417    -0.561829     0.798034    -0.913732  1
    1.198622     1.494119     0.381288     1.855246     0.318806     1.387010     1.714814     1.505359     0.715903     1.341237     0.885269     0.623136  1
    2.221762     1.229923    -0.155490     1.438730     0.490711    -0.289346     0.433834    -0.287905     0.040243    -1.427505    -0.171311    -0.089952  1
    2.025712     0.968154     0.875833     1.981539     0.646613     0.004165     1.414265     1.692649     1.332383     3.858047     1.351692     1.049730  1
    0.036715    -2.838372    -1.008016    -2.319031    -1.565479    -0.364238     0.077757    -0.790445    -0.923123    -0.256570    -0.385493    -0.513245  1
   -0.668788    -0.230589    -0.913400     0.795800    -0.034480     0.629994     0.349469     0.674966     1.063848     1.790010     0.307605     1.501164  1
    1.537204     0.869726     1.550226     0.125239     0.197775     0.811944     2.736133     1.140187     2.887388     0.991354     1.069552     2.830127  1
    1.718218     2.051289     2.577474     2.532205     0.933078    -0.252083     0.365316     0.797135     1.901913     2.001279     1.337310     0.331619  1
   -0.234780    -1.242103    -0.977839    -1.643989    -2.151658    -0.080911     1.219978     1.730957     0.281350     0.132409     0.280636    -0.311709  1
    1.563372     0.571489     0.349191     0.365438     0.095397    -0.430518     0.699021     0.013879     0.803715     0.480289     0.588445    -0.490666  1
   -0.716190     0.363701     1.749020     1.388976    -0.401802     1.114508     1.519553     1.241320     1.847887     2.412941     1.356292     2.786571  1
    1.664983     2.207636     1.958722     2.880115     1.154216     2.281420     2.431247     1.219114     1.560737     2.335409     1.103688     1.943474  1
    2.383357     0.673908    -0.087771     0.058806     0.620233     0.113098    -0.017036     0.061541     1.267185     0.572089     1.283606     0.089764  1
   -0.677273     0.063689    -0.884404    -0.314775    -0.473774     0.088295     0.701179     0.445960    -0.160698     0.821109    -0.357263    -0.492717  1
    2.079950     0.743585     0.019936     0.694426     0.344939     0.907272     3.407401     1.503968     1.387021     0.903743     0.427432    -0.009355  1
    0.349888     0.426280     0.968661     1.378213     0.928380     2.091666     1.579622     1.514070     1.633251     1.666568     1.078128     0.015533  1
    0.412986    -0.824785    -0.221433    -0.583617    -1.118006     0.579155     0.341188     0.732549     0.200347     1.440954     0.281078     1.483629  1
    2.052573     2.103482     2.028274     1.412105     0.910964     0.113945     2.380963     1.763100     2.714502     3.722721     1.444527     0.025747  1
   -1.156892    -1.023920     0.180919    -0.903295    -0.348809    -1.158231     0.354675     0.089657    -0.643738     0.518362    -0.276005    -0.557086  1
    2.314504     0.890479     0.564853     1.131547     2.035078     0.768207     2.333331     0.995357    -0.217033     1.224165     1.276058     0.942003  1
   -0.505149    -0.925994    -0.473297     0.427508     1.013793     0.799902    -0.534576     0.161569     0.399543    -1.075492     0.819023     0.860658  1
   -0.022555    -0.220133    -0.345622     1.379915     1.345238     1.666382     0.296103     1.186644     0.396278     2.537916     1.171409    -0.030900  1
   -0.417951    -0.655682    -1.007788    -0.398178     0.597477    -0.325274     2.065628     0.467986     0.704252     2.874286     1.649962     0.792075  1
    0.315269    -0.390843    -1.091085    -1.425233    -1.344372    -0.450616     1.796000     1.502980     1.010266     0.482414    -0.142557     0.202846  1
    1.988899     1.849384     2.545965     0.753441     0.709600    -0.229136     3.100797     1.762900     2.980963     1.395131     0.497978    -0.864839  1
   -0.244566    -0.452280    -0.598397     0.040404     0.898239    -0.677232     0.069724    -0.197078    -0.166081     0.280366     2.151502    -0.611715  1
   -0.597545    -0.163492    -0.989043    -0.187411     0.174828     1.915347     1.993225     0.907521     2.497593     1.779210     2.063636     1.533400  1
    1.687722    -0.081976    -0.410072    -0.523831    -0.614490     1.283604     1.760038     1.734533     1.064360    -0.402059    -0.354993     1.186213  1
    0.556017    -0.358376     0.247763    -1.987773    -0.758294     0.028262     1.240734     0.575770     1.894651    -0.415796     0.038402    -1.031124  1
   -0.787829     0.665608     0.038231     1.289665     0.370383     2.799095     1.432075     0.945975     0.367629     1.271064     1.008730     0.039147  1
    2.321178     1.186942     0.360771     0.245031    -0.070511    -0.242176     2.641349     2.000113     1.392575     2.327163     1.761622     0.375645  1
    1.691223     1.782177    -0.247752     0.353634     0.449507     1.378571     1.329420     1.851872     0.569094     0.642015     0.706771     0.320053  1
   -0.187634    -2.040595    -0.870436    -0.876810    -0.591474     0.351302     2.000484     1.014463     0.743981     1.381446     1.482743    -0.545740  1
   -1.463740     0.057306    -1.496778     0.159496     1.023840     0.296682    -1.086228     0.344987     0.336265     1.647000     1.078116     0.773045  1
    0.345257     0.261041    -0.493172    -0.667028     1.259070     1.193180     0.997571     1.456142     0.960265     1.176831     0.195666    -0.048007  1
   -0.563137    -0.755607    -0.183557     0.085589     0.158034    -0.488396    -1.783232     0.026201    -0.509629     2.387503     0.468226     1.119923  1
   -0.927667    -0.676234    -0.687149    -0.331163     0.140046     1.260819    -1.027999    -0.485535     0.111341    -1.296384    -0.909417    -0.270482  1
    1.950481    -0.048386    -0.679804     1.082048     0.564586     0.225485     1.608382     0.146416     1.292075     0.054797     0.392956    -1.158694  1
    0.652968     0.641767     0.541536     0.421100     0.685258    -0.729969     1.583696     1.591072     1.720923     2.329509     0.634760    -0.601392  1
    0.512849    -0.018883     0.129574     1.861530     0.891543     0.281381    -0.612854     0.233902    -0.946529     0.844766     0.382030     0.565700  1
   -0.077879    -0.000967     0.580682     0.635129     0.251227     0.888839    -0.107749     0.538999     0.113939     1.200019     0.279854     0.930265  1
    0.401634    -0.963145     0.280202     1.779371    -0.085417    -0.481504     2.898672     1.208992     0.319771     2.323653     0.592878     0.986042  1
   -0.286595    -1.242088    -0.530599    -0.779252     0.941961     0.533343     1.807714     1.789102     1.852402     1.646208     1.603688     1.109777  1
    0.852116     0.153961     0.193538    -0.261115     0.108735    -0.061064     2.178031     1.207993     0.236528     0.349069     0.596281     2.157597  1
   -1.213416     0.424970     0.234155     0.375934    -0.711452     0.745761     0.328880     1.317091     1.179249     1.160053     0.208886     0.313181  1
    0.893702     0.621817     1.154138     0.852508     0.344259     0.171066    -0.854821     0.311044    -0.569945    -0.116122     0.271651     0.353592  1
    1.452617     1.942750     1.269007     1.394717     0.475253    -0.509217     1.185081     1.685213     0.365142     2.296666     0.641235     1.437383  1
   -0.421058     1.223531    -0.976850    -0.528732    -0.397223    -0.219285    -0.736474    -0.461086    -2.293668    -0.658318    -0.986629    -0.654296  1
    0.334657     1.682882     1.496426     0.087496     0.753655     0.055101     0.671730     1.961591     1.228151     1.471582     0.892821     0.885419  1
    0.144569    -0.311697     0.614782     0.122148    -0.028700     0.486458     0.926890     0.736156     0.710554     1.242115    -0.377243     0.412550  1
   -0.608754    -0.693182     1.898399     1.452505    -0.261080     0.137252    -0.431201     0.039389     0.646795     1.165802    -0.073314     0.220223  1
    0.517314     1.105921    -0.393212     0.165547     0.851497     1.016362     1.093348     1.147981     0.721579     2.205611     1.013697     2.691376  1
    0.564935    -0.503928    -0.687770     1.323049     0.122389     0.964280     0.242602     0.244102     0.968304     3.142770    -0.259600     0.838152  1
    0.184326    -0.213619    -0.418025    -0.553759     0.294161     0.123648     0.544084     0.930596    -0.388495     0.325647     0.643405     0.517892  1
    0.501860    -0.483625    -1.036404    -1.178624    -0.517049     0.014138    -0.196665     0.663543     0.954250    -0.308001    -0.160643     1.043671  1
    0.944218    -0.077541    -1.026147    -1.021619    -0.388474    -0.740288     0.760976    -0.316532     0.012715    -1.122521     0.528948     0.198844  1
   -1.263661    -1.244444    -0.197304    -2.055426    -2.354002    -0.250035     0.805072     0.483512     0.570061     0.137895    -0.327670    -0.463606  1
    0.201992     0.099020    -0.344780     0.219658    -0.563997     0.357972    -0.084155    -0.723880    -0.235019    -1.087287    -1.321970     0.102006  1
